user_genome	Domain	phylum	class	order	family	genus	species
AtH2023_SRR8960631_MAG01	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Lentihominibacter	
AtH2023_SRR8960631_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004558025
AtH2023_SRR8960631_MAG03	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp900769985
AtH2023_SRR8960631_MAG04	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
AtH2023_SRR8960631_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003521625
AtH2023_SRR8960631_MAG06	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFTH01	
AtH2023_SRR8960631_MAG07	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-1000	CAG-1000 sp004560915
AtH2023_SRR8960631_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	UBA11524	UBA11524 sp000437595
AtH2023_SRR8960631_MAG09	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Ellagibacter	Ellagibacter isourolithinifaciens
AtH2023_SRR8960631_MAG10	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	Faecousia sp016302405
AtH2023_SRR8960631_MAG11	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	RUG472	RUG472 sp900545265
AtH2023_SRR8960631_MAG12	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella porci
AtH2023_SRR8960631_MAG13	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Marvinbryantia	Marvinbryantia sp900066075
AtH2023_SRR8960631_MAG14	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	UBA7748	UBA7748 sp900314535
AtH2023_SRR8960631_MAG15	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR8960631_MAG16	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Fimisoma	Fimisoma sp002320005
AtH2023_SRR8960631_MAG17	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	RUG11247	RUG11247 sp902767315
AtH2023_SRR8960631_MAG18	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR8960631_MAG19	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960631_MAG20	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR8960631_MAG21	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp000433355
AtH2023_SRR8960631_MAG22	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR8960631_MAG23	Bacteria	Bacillota	Bacilli	RF39	UBA660	Faecimonas	Faecimonas sp022771205
AtH2023_SRR8960631_MAG24	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR8960633_MAG01	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR8960633_MAG02	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR8960633_MAG03	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-873	CAG-873 sp016302215
AtH2023_SRR8960633_MAG04	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR8960633_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004559845
AtH2023_SRR8960633_MAG06	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	UMGS1781	UMGS1781 sp004554705
AtH2023_SRR8960633_MAG08	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp004557655
AtH2023_SRR8960633_MAG09	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp022777585
AtH2023_SRR8960633_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552965
AtH2023_SRR8960633_MAG11	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	SFKP01	SFKP01 sp004553715
AtH2023_SRR8960633_MAG12	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFDB01	SFDB01 sp004558825
AtH2023_SRR8960633_MAG13	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
AtH2023_SRR8960633_MAG07	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A sp900769095
AtH2023_SRR8960635_MAG1	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR8960635_MAG2	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JALFVM01	JALFVM01 sp022787145
AtH2023_SRR8960635_MAG3	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960635_MAG4	Bacteria	Bacillota	Bacilli	RF39	UBA660	Faecimonas	Faecimonas sp022771205
AtH2023_SRR8960635_MAG5	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111	Zag111 sp002103105
AtH2023_SRR8960639_MAG11	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR8960639_MAG01	Bacteria	Bacillota	Bacilli	RF39	UBA660	UMGS2068	UMGS2068 sp900769635
AtH2023_SRR8960639_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	
AtH2023_SRR8960639_MAG03	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960639_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia	
AtH2023_SRR8960639_MAG05	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR8960639_MAG06	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_SRR8960639_MAG07	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus sp002299975
AtH2023_SRR8960639_MAG08	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	UBA7748	UBA7748 sp900314535
AtH2023_SRR8960639_MAG09	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR8960639_MAG10	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR8960639_MAG12	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis
AtH2023_SRR8960639_MAG13	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	UBA6857	UBA6857 sp016293225
AtH2023_SRR8960643_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp022777585
AtH2023_SRR8960643_MAG02	Bacteria	Bacillota	Bacilli	RF39	UBA660	RUG705	RUG705 sp900551455
AtH2023_SRR8960643_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1668	UMGS1668 sp004556975
AtH2023_SRR8960643_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp945877515
AtH2023_SRR8960643_MAG05	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Evtepia	Evtepia sp016295225
AtH2023_SRR8960643_MAG06	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR8960643_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	CAG-382	UMGS882	UMGS882 sp934444645
AtH2023_SRR8960643_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp004558525
AtH2023_SRR8960643_MAG09	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis
AtH2023_SRR8960643_MAG10	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFTH01	SFTH01 sp934663625
AtH2023_SRR8960643_MAG11	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	RUG472	RUG472 sp900545265
AtH2023_SRR8960643_MAG12	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp000435055
AtH2023_SRR8960643_MAG13	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia suis
AtH2023_SRR8960643_MAG14	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	SFEL01	SFEL01 sp004557245
AtH2023_SRR8960643_MAG15	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	SFJ001	SFJ001 sp004555865
AtH2023_SRR8960643_MAG16	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960643_MAG17	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Butyricicoccaceae	UBA4644	
AtH2023_SRR8960643_MAG18	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	Treponema_D sp018385315
AtH2023_SRR8960643_MAG19	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Fimisoma	Fimisoma sp002320005
AtH2023_SRR8960643_MAG20	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A sp900769095
AtH2023_SRR8960663_MAG01	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4	ER4 sp003522105
AtH2023_SRR8960663_MAG02	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR8960663_MAG03	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR8960663_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Fimenecus	Fimenecus sp004556705
AtH2023_SRR8960663_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR8960663_MAG06	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp934591815
AtH2023_SRR8960663_MAG07	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Mediterranea	Mediterranea sp945879145
AtH2023_SRR8960663_MAG08	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960663_MAG09	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-170	CAG-170 sp900548625
AtH2023_SRR8960663_MAG10	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp000434975
AtH2023_SRR8960663_MAG11	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	Ventricola	
AtH2023_SRR8960663_MAG12	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01	SFTJ01 sp905210415
AtH2023_SRR8960663_MAG13	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-302	CAG-302 sp900548425
AtH2023_SRR8960663_MAG14	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp900556645
AtH2023_SRR8960663_MAG15	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	UBA636	UBA636 sp900546285
AtH2023_SRR8960663_MAG16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp004556745
AtH2023_SRR8960663_MAG17	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium callanderi
AtH2023_SRR8960663_MAG18	Bacteria	Bacillota_B	Peptococcia	Peptococcales	Peptococcaceae	UMGS1590	UMGS1590 sp900759105
AtH2023_SRR8960663_MAG19	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Clostridium_AP	Clostridium_AP scindens
AtH2023_SRR8960663_MAG20	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002391315
AtH2023_SRR8960663_MAG21	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	UMGS1668	UMGS1668 sp016296485
AtH2023_SRR8960663_MAG22	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
AtH2023_SRR8960663_MAG23	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Angelakisella	Angelakisella sp004557855
AtH2023_SRR8960663_MAG24	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900545545
AtH2023_SRR8960667_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus sp002299975
AtH2023_SRR8960667_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp000431075
AtH2023_SRR8960667_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA1712	UBA1712 sp900766815
AtH2023_SRR8960667_MAG4	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_SRR8960667_MAG5	Bacteria	Bacillota_A	Clostridia	Oscillospirales	CAG-272	CAG-841	CAG-841 sp018383975
AtH2023_SRR8960667_MAG6	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	SFMI01	SFMI01 sp004556155
AtH2023_SRR8960667_MAG7	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR8960667_MAG8	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960667_MAG9	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	RUG11247	RUG11247 sp902767315
AtH2023_SRR8960668_MAG1	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR8960668_MAG2	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR8960668_MAG3	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A massiliensis
AtH2023_SRR8960668_MAG4	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_T	Eubacterium_T saphenum_A
AtH2023_SRR8960668_MAG5	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR8960668_MAG6	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900317585
AtH2023_SRR8960668_MAG7	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR8960668_MAG8	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900549895
AtH2023_SRR8960668_MAG9	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	HGM13634	HGM13634 sp905198755
AtH2023_SRR8960673_MAG10	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR8960673_MAG01	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR8960673_MAG02	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR8960673_MAG03	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-452	CAG-452 sp000434035
AtH2023_SRR8960673_MAG04	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp900769145
AtH2023_SRR8960673_MAG05	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp004558865
AtH2023_SRR8960673_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485	CAG-485 sp000437495
AtH2023_SRR8960673_MAG07	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR8960673_MAG08	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960673_MAG09	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia inulinivorans
AtH2023_SRR8960673_MAG11	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides pyogenes
AtH2023_SRR8960673_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
AtH2023_SRR8960679_MAG01	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Eubacterium_T	Eubacterium_T saphenum_A
AtH2023_SRR8960679_MAG02	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus amylovorus
AtH2023_SRR8960679_MAG03	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp016293365
AtH2023_SRR8960679_MAG04	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Lentihominibacter	Lentihominibacter sp022763735
AtH2023_SRR8960679_MAG05	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965
AtH2023_SRR8960679_MAG06	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552115
AtH2023_SRR8960679_MAG07	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004556755
AtH2023_SRR8960679_MAG08	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960679_MAG09	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR8960679_MAG10	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Agathobacter	Agathobacter sp900549895
AtH2023_SRR8960679_MAG11	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus	
AtH2023_SRR8960686_MAG01	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR8960686_MAG02	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger variabilis_B
AtH2023_SRR8960686_MAG03	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger sp900545545
AtH2023_SRR8960686_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp900317855
AtH2023_SRR8960686_MAG05	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella sp002391315
AtH2023_SRR8960686_MAG06	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus sp004560705
AtH2023_SRR8960686_MAG07	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR8960686_MAG08	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	Sodaliphilus	Sodaliphilus sp004557565
AtH2023_SRR8960686_MAG09	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR8960686_MAG10	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Coprobacillaceae	Catenibacterium	Catenibacterium mitsuokai
AtH2023_SRR8960686_MAG11	Bacteria	Bacillota_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens
AtH2023_SRR8960686_MAG12	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	Megasphaera elsdenii
AtH2023_SRR8960686_MAG13	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia sp900539965
AtH2023_SRR8960686_MAG14	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960686_MAG15	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-302	CAG-302 sp900543825
AtH2023_SRR8960686_MAG16	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides	Cryptobacteroides sp004552615
AtH2023_SRR8960688_MAG01	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFTJ01	SFTJ01 sp905210415
AtH2023_SRR8960688_MAG02	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
AtH2023_SRR8960688_MAG03	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A sp021771755
AtH2023_SRR8960688_MAG04	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sp934591815
AtH2023_SRR8960688_MAG05	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
AtH2023_SRR8960688_MAG06	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	JAFBIX01	JAFBIX01 sp021531895
AtH2023_SRR8960688_MAG07	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus vaginalis
AtH2023_SRR8960688_MAG08	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp004556165
AtH2023_SRR8960688_MAG09	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Cloacibacillus	Cloacibacillus porcorum
AtH2023_SRR8960688_MAG10	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	Phil1	Phil1 sp001940855
AtH2023_SRR8960688_MAG11	Bacteria	Bacillota	Bacilli	RF39	UBA660	CAG-302	CAG-302 sp900543825
AtH2023_SRR8960688_MAG12	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	Lawsonibacter	Lawsonibacter sp000177015
AtH2023_SRR8960688_MAG14	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-138	PeH17	PeH17 sp900542285
AtH2023_SRR8960688_MAG15	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA11774	UBA11774 sp900556645
AtH2023_SRR8960688_MAG16	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella	Holdemanella porci
AtH2023_SRR8960688_MAG17	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	Eubacterium_R coprostanoligenes
AtH2023_SRR8960688_MAG18	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_B	Enterococcus_B villorum
AtH2023_SRR8960688_MAG19	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-103	CAG-103 sp004556965
AtH2023_SRR8960688_MAG13	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
AtH2023_SRR8960709_MAG1	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02	F23-B02 sp004558025
AtH2023_SRR8960709_MAG2	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii_M
AtH2023_SRR8960709_MAG3	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	DTU089	DTU089 sp002440045
AtH2023_SRR8960709_MAG4	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium pseudolongum
AtH2023_SRR8960709_MAG5	Bacteria	Bacillota_A	Clostridia	Christensenellales	CAG-74	UBA11524	
AtH2023_SRR8960709_MAG6	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Floccifex	Floccifex porci
AtH2023_SRR8960709_MAG7	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	VUNA01	VUNA01 sp002299625
AtH2023_SRR8960709_MAG8	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E	Ruminococcus_E sp003521625
AtH2023_SRR8960709_MAG9	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	UBA2868	UBA2868 sp004552595
AtH2023_SRR8960710_MAG15	Archaea	Methanobacteriota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter_A	Methanobrevibacter_A smithii
